date,rainfall,rainfall_ssd,rainfall_ceq,rainfall_eeq,rainfall_jon,rainfall_lak,rainfall_nbg,rainfall_uni,rainfall_upn,rainfall_war,rainfall_wbg,rainfall_weq,rainfall_aby
2006-05-11,1.20021861,1.446297369,1.691480045,2.347081041,1.466372264,1.203605778,1.402809428,1.071149525,1.276178922,1.303586654,0.9517847836,1.210064303,0.7332901193
2006-05-21,0.5234468615,0.7129357164,0.9463971582,0.6636285732,0.8839892554,1.16757902,0.4614688147,0.6146574812,0.3595260821,0.7809331018,0.1876518291,0.9800161268,0.1245976849
2006-06-01,0.3186220605,0.3968226392,0.07788572488,-0.8083998171,0.3527063791,0.7921166187,0.2140480362,0.8391555704,0.6306007706,0.6762339378,0.2696948894,0.7201834553,0.6374185785
2006-06-11,0.9529516058,0.8842604871,1.273082678,0.4038004344,0.8107703592,0.8671651313,0.7556448744,0.9766098975,0.8209420928,0.7755386092,0.8432995324,0.8077596827,1.0193711
2006-06-21,0.7881085205,1.165074802,0.7591023607,1.359882869,1.055888984,1.234328644,1.311461558,1.400454273,0.7594722381,1.308078557,0.9669488747,1.116742086,1.054369742
2006-07-01,0.6262151224,0.8334640474,0.2686033008,1.011229851,1.191232364,1.138179328,0.8824887727,0.6875194471,1.46363781,0.8908696752,0.4661463007,0.05804789708,0.4154525175
2006-07-11,0.8591885119,0.4828272028,-0.3784129049,-0.7319101341,0.03801287621,0.2500268085,1.095971617,0.5322968176,0.6796753027,0.6736203142,1.467316961,0.2508077647,1.021715149
2006-07-21,1.337877584,1.267280016,0.6155065481,1.035425537,1.13648552,0.7285725331,1.390424677,0.8755485557,2.038835688,1.033086891,1.551964541,0.752819861,1.306459402
2006-08-01,1.796374683,1.828029266,1.959623505,2.402383033,2.537689062,1.873604811,0.9603277133,1.365985864,1.0851451,1.076543293,1.47734254,1.519669843,0.9582600394
2006-08-11,1.515508683,1.557196056,0.8493714599,0.9063606662,1.646259443,1.395775993,1.726139968,1.790459243,1.534002685,1.657499421,1.527024558,1.298446282,1.958247207
2006-08-21,1.228442635,1.109090377,0.7560007161,0.0896466764,1.447570526,0.7399414022,1.300973776,1.086501072,1.790543843,1.447089857,1.137222073,0.3881227282,1.035447625
2006-09-01,0.9403260401,0.7359472822,0.6133283512,-0.06813480466,0.6178675886,0.6066477183,0.5344965263,1.050082751,0.6916733839,0.7293254874,0.915624353,0.8519570749,1.039161817
2006-09-11,1.085830737,1.34813989,0.9845606893,0.8546470622,1.178317813,1.326393539,1.607759868,1.57988783,0.4941703894,1.705890157,1.454490232,1.5196266,1.50011053
2006-09-21,0.8022965087,0.7486242173,1.108851263,-0.317926394,0.8655563307,0.9483434398,0.6408446315,1.555160472,0.244713933,0.5056563221,0.6765704949,0.813632119,1.785244922
2006-10-01,0.1682333568,0.1150928167,-0.2262685678,-0.2319328102,0.1416064697,0.04902214888,-0.1431271341,0.3640090481,0.5776252678,0.2026753159,-0.139719791,0.3757047456,0.1214331852
2006-10-11,0.4517583633,0.09896242157,-0.1161455191,-0.7258868155,-0.1791096174,-0.4075790719,0.1494336783,0.2100491942,0.5793911982,-0.2829119635,0.5802126752,0.2800645233,0.7373355777
2006-10-21,1.053630903,1.389480184,1.357049741,1.016144019,0.9665025073,0.9493303779,1.906132026,1.121956139,0.9698029382,1.194347779,1.600625362,1.696163602,1.518842736
2006-11-01,-0.787465682,-0.8548767836,-0.8026362121,-0.933824648,-0.4093976624,-0.7934829758,-0.9770032434,-0.9378766328,-0.8453241399,-1.004741808,-1.046166285,-0.5957372475,-0.9331930835
2006-11-11,-0.912430043,-0.8489142845,-0.1033230887,0.7720625104,-0.6622618875,-1.183040105,-0.9770032434,-0.9974831687,-0.9787858002,-1.052100444,-1.066205111,-1.291518468,-0.9331930835
2006-11-21,-0.905527869,-0.8098841686,-0.4561885304,1.289493476,-0.656646988,-1.129735429,-0.9770032434,-0.9925896451,-0.9638744744,-1.052204235,-1.066205111,-1.244681052,-0.9331930835
2006-12-01,-1.072107294,-1.047328371,-0.8478805014,-0.04717420816,-0.9801203634,-1.189422222,-0.9770032434,-0.9977383577,-0.9713565116,-1.052204235,-1.066205111,-1.356627061,-0.9331930835
2006-12-11,-1.192082859,-1.151844173,-1.306784024,-0.4740193943,-1.124179305,-1.186682506,-0.9770032434,-0.9973206094,-0.9911160028,-1.052023048,-1.066205111,-1.379041203,-0.9331930835
2006-12-21,-1.2230004,-1.190432668,-1.378778449,-0.9098684498,-1.08332706,-1.190621615,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.37293713,-0.9331930835
2007-01-01,-1.30186716,-1.254855044,-1.437157305,-1.340334363,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.38004203,-0.9331930835
2007-01-11,-1.279989768,-1.243630362,-1.437157305,-1.264197306,-1.159888199,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.38004203,-0.9331930835
2007-01-21,-1.291236435,-1.247693405,-1.435306363,-1.290895387,-1.175369429,-1.188227012,-0.9763497418,-0.9977383577,-0.9922497172,-1.052000134,-1.066047171,-1.374387517,-0.929352659
2007-02-01,-1.136202894,-1.107216576,-1.052438778,-0.3878497535,-1.033695238,-1.191373,-0.9770032434,-0.9977383577,-0.9921838759,-1.052204235,-1.066205111,-1.364837074,-0.9331930835
2007-02-11,-1.259410154,-1.237523343,-1.385431388,-1.253285864,-1.163332416,-1.189396894,-0.9770032434,-0.9971904648,-0.9920621234,-1.052204235,-1.066190065,-1.367253845,-0.9331930835
2007-02-21,-1.056778793,-1.004186811,-0.9570953526,-1.0602594,-0.8812577058,-0.8628400776,-0.9651646357,-0.9953537287,-0.9920822773,-1.002524872,-1.010227382,-0.7356742324,-0.9328960645
2007-03-01,-1.087437381,-1.027492659,-1.18074289,-0.1668403484,-1.078692029,-1.119853215,-0.9770032434,-0.9766359862,-0.992478201,-0.8378117691,-0.937517937,-1.15605106,-0.9331930835
2007-03-11,-0.76385514,-0.8439774481,-0.7667604488,0.1731015639,-0.8375050583,-1.12077569,-0.8023101161,-0.9972202302,-0.8733730556,-0.9805561773,-0.854551947,-0.838189624,-0.9330126261
2007-03-21,-0.79238571,-0.9876889367,-1.184163438,-0.8520132143,-0.8650831936,-0.985866639,-0.8682696153,-0.9918213723,-0.9709351196,-0.829988753,-0.823313208,-0.9849335337,-0.9331930835
2007-04-01,-0.726513835,-0.8678538871,-0.5782100806,-1.146545032,-0.8787341393,-0.6181454838,-0.8975562353,-0.6826931261,-0.8001895188,-0.6312584388,-0.8222804363,-0.7597216533,-0.9092603634
2007-04-11,-0.128137343,0.01610602647,0.3063688319,1.648558439,-0.01609142319,0.1646003561,-0.5381801909,-0.3718479905,-0.3922851803,0.0942292485,-0.3795794079,0.0410418462,-0.672118827
2007-04-21,-0.017085637,0.08160234525,0.3249052054,-0.01652241208,0.09699025145,0.542947639,0.02312178624,-0.1853619785,-0.4582310938,0.1153881953,-0.00962861762,0.4400046563,-0.3105210822
2007-05-01,-0.088771882,-0.02454843746,-0.07305340594,-0.4501928387,-0.2034681015,-0.06749438196,0.1748181293,0.249972052,-0.1953812924,0.1210575463,0.1143417552,0.2229376805,-0.01602964907
2007-05-11,0.3135243026,0.3842004645,0.8442818404,0.872980659,0.521684571,0.4968535054,0.03807131976,-0.1419779862,0.2603119944,-0.2259914593,0.2090709794,0.4192661162,-0.105182954
2007-05-21,0.3934235282,0.6894220484,1.607713144,0.8214865579,0.5506016686,0.8880909615,0.5244369273,0.1333466077,0.1287586136,0.4825681197,0.3819130022,1.182437628,0.0943867152
2007-06-01,1.059211285,1.250710426,1.591900254,0.9230925928,1.124688577,1.864592384,1.13068313,1.142303045,0.3043622949,1.374179871,1.06433274,1.546116801,1.181511024
2007-06-11,0.8799315585,1.095458239,0.5539199954,1.522077393,1.705314033,1.179087218,0.747755917,1.130935985,1.290007353,0.9869829193,0.3689566323,0.7269486487,0.8379537978
2007-06-21,0.4731951729,0.5314309821,0.004786221659,0.2464824795,0.4999102008,0.5616126034,0.7778460897,1.21453112,0.6898585308,0.7111557805,0.5428520195,0.04817123462,1.333649721
2007-07-01,0.496010773,0.8196097648,0.2867136893,0.9487898787,1.85188896,0.6315213903,-0.1204898088,1.636167257,1.342533969,0.5094120897,-0.07964914719,0.3337834367,0.6261879539
2007-07-11,1.038075354,0.8609793179,0.2293548669,-0.7970800518,0.4090096506,0.7078717465,1.194776283,1.496095741,1.694321089,1.281764914,1.274769311,0.6525158918,1.191052652
2007-07-21,1.686349907,1.70502143,1.310728447,1.790242948,1.73541077,1.816084316,1.755415698,1.993409341,1.755376663,1.457802818,1.29446486,1.340281136,1.863825665
2007-08-01,1.169070364,1.239354148,1.568274686,1.112003223,1.368644603,1.102627582,0.8038419863,1.21385447,0.9215882415,1.341719415,1.25894259,0.7691594248,1.459375034
2007-08-11,1.168229648,1.17886747,1.445794009,1.689613567,1.26731928,0.8117083822,1.273960092,0.9358308252,1.079819191,0.7319171168,0.8185960181,1.013089416,1.028609431
2007-08-21,1.704118138,1.545883197,1.058607324,0.8671831294,1.182567004,1.08862377,1.961064222,1.765502491,1.857132146,1.643704791,1.877488579,1.114059712,1.771481112
2007-09-01,0.9539041213,1.110107316,1.310616239,1.807969551,1.713059011,0.7263407194,0.6437531597,0.6343035485,0.8286318224,0.5044968424,0.5887034181,0.9708672552,0.9674033881
2007-09-11,1.13905145,1.147112268,0.7202941104,0.7471745151,1.19555918,0.9281224865,1.291505137,1.20440097,0.7472548439,1.248189464,1.078680072,1.314767134,1.324083763
2007-09-21,0.4268248502,0.500634389,0.09702915935,0.2444095014,0.4357065062,0.4845938917,0.4482634956,0.6190721759,0.759887259,0.6479033307,0.3281831854,0.6730389767,0.1112336112
2007-10-01,0.458100286,0.5253237162,0.2921050753,0.5754827344,0.7229791586,0.459514041,0.1910115391,0.6151094332,0.7033913065,0.3880050825,0.2798762991,0.5034072398,0.07814391913
2007-10-11,0.082723138,-0.04947323296,-0.256349878,-0.5640542474,-0.4044854104,-0.3885974465,0.1209627927,0.3781998001,0.2656890548,0.0734805685,0.3069604834,-0.04892985975,0.4544741452
2007-10-21,-0.012444212,-0.09600567657,-0.2707763183,-0.5712127593,-0.4446072827,-0.4913168929,0.6209244891,-0.3160452423,0.4512663206,0.09591048713,0.2419205315,-0.2369265614,0.6705061721
2007-11-01,-0.388467396,-0.3351566669,-0.09207319911,0.5193725991,-0.1210750389,-0.6821170175,-0.5436542974,-0.5068872061,-0.3414951168,-0.6899380106,-0.4844361908,-0.4374795902,-0.298461907
2007-11-11,-0.578685904,-0.5699637168,-0.7823094769,-0.9082729703,-0.2978229543,-0.7813794204,-0.8178783647,-0.7987765318,-0.7655282919,-0.7048412813,-0.1524913082,-0.3339858909,-0.9163435591
2007-11-21,-1.182763931,-1.161213222,-1.357376784,-0.8028814819,-0.9894233505,-1.191444143,-0.9770032434,-0.9977383577,-0.9884014306,-1.052204235,-1.066205111,-1.376177942,-0.9331930835
2007-12-01,-1.186598645,-1.220771154,-1.359072569,-1.081804157,-1.170853291,-1.191444143,-0.9770032434,-0.9977383577,-0.9923703893,-1.052204235,-1.066205111,-1.366438345,-0.9331930835
2007-12-11,-1.269039821,-1.22519905,-1.306821644,-1.213967308,-1.136926855,-1.190765099,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.377663067,-0.9331930835
2007-12-21,-1.291984625,-1.254645546,-1.437157305,-1.340247835,-1.179965942,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.37991878,-0.9331930835
2008-01-01,-1.259242771,-1.254864097,-1.435964053,-1.344388555,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.378126338,-0.9331930835
2008-01-11,-1.105190824,-1.203588135,-1.421184277,-1.133746325,-1.043921477,-1.191134822,-0.9770032434,-0.9977383577,-0.9896670995,-1.052204235,-1.066205111,-1.34897777,-0.9331930835
2008-01-21,-1.231756374,-1.201202114,-1.293787755,-1.232357187,-1.120738104,-1.162251666,-0.9770032434,-0.9895257745,-0.9815756807,-1.052071343,-1.066138576,-1.258319625,-0.9331930835
2008-02-01,-1.103810386,-1.105015807,-1.094364807,-0.460197858,-1.143699488,-1.175940715,-0.9767961082,-0.9977069951,-0.9924208608,-1.052204235,-1.06590196,-1.157211054,-0.9296140857
2008-02-11,-1.249582136,-1.223707516,-1.278542838,-1.279421098,-1.178211052,-1.185269662,-0.976990829,-0.9977373457,-0.992478201,-1.052007625,-1.066205111,-1.290774917,-0.9326465734
2008-02-21,-1.206309195,-1.226935296,-1.399968991,-1.335853474,-1.175673914,-1.164963325,-0.9769124027,-0.9976658049,-0.9922528664,-1.051820993,-1.065733042,-1.235324988,-0.9323028123
2008-03-01,-0.929451435,-1.018516865,-1.027940985,-1.291163528,-1.064266349,-1.107687414,-0.7417757049,-0.9799891237,-0.9841310763,-1.000231752,-0.7205697877,-0.7878633634,-0.9259691473
2008-03-11,-0.527658293,-0.4570049873,-0.02277309779,0.3022469944,-0.60660944,-0.1661727714,-0.7994072589,-0.7651378238,-0.8858430239,-0.4625452256,-0.5931411709,-0.05419903933,-0.9160070806
2008-03-21,-0.468080503,-0.2633354357,0.3150714835,0.5754349038,-0.1593597338,0.05768011793,-0.8430138795,-0.8009414071,-0.8007440643,-0.3647810985,-0.6652286789,0.2620766929,-0.8535512679
2008-04-01,-0.356921703,-0.6280199377,-0.3225409138,-0.7700905354,-0.8146728872,-0.5117878493,-0.5301150914,-0.8333954224,-0.8413673436,-0.4768072884,-0.4915650182,-0.2284731937,-0.5615390377
2008-04-11,0.073802125,0.33904562,1.36971222,0.9020469081,0.1190343685,0.9884861476,-0.2060004664,0.264209676,-0.09514858068,0.5131384368,-0.02669698645,0.3554539678,-0.3644627507
2008-04-21,-0.217935988,-0.2437243918,-0.2260170949,-0.2896235087,-0.2688029375,-0.2334515505,-0.1668725182,-0.180301115,-0.1833255568,-0.1351273931,-0.2397256857,-0.1976579176,-0.491195769
2008-05-01,-0.136528797,-0.1742470895,0.1449679962,-0.7489538804,-0.2419363524,0.3425940311,0.06847864466,-0.3169626614,-0.3243885447,0.06676751919,-0.1628779451,-0.01537400767,-0.5351707883
2008-05-11,0.152492205,0.02755651332,-0.1531420718,0.4762493932,0.1576740416,0.08847271419,-0.3153522893,-0.2247087134,-0.122634221,-0.1439377681,-0.1995693689,0.3994612594,-0.6152758483
2008-05-21,0.9121337534,1.078173522,1.4151228,0.30411217,0.885123562,1.439737608,1.044591391,0.5126420398,0.570598016,1.492853159,1.205398917,1.325254265,0.3135255204
2008-06-01,0.859462134,0.8429954728,1.640602879,1.220556872,0.4978965365,0.9348228008,0.8564621655,0.3575338033,0.1543945954,0.3257814651,0.5578599989,1.482144929,0.8741936789
2008-06-11,0.655099582,0.5304174408,-0.01908514827,-0.4878188769,0.08407014334,0.8877785102,0.4273164265,0.7197204371,0.3640568851,0.5743367683,0.5852732922,1.560839879,0.3478492752
2008-06-21,1.042137705,0.7960892644,0.6269708562,-0.3038402688,-0.1788364106,0.7758129454,1.211642766,0.4304808702,0.8325840164,0.8360506907,1.533207749,1.379349831,0.785104167
2008-07-01,2.039742917,2.209193565,1.406958784,3.265039571,3.168272237,2.005439453,1.928795476,2.28589633,2.269783686,1.81163283,1.852056238,0.4160399664,1.867100495
2008-07-11,1.696737493,1.534945161,1.271006958,1.405535306,1.224251595,1.547439051,1.369846262,0.6547495158,1.848286795,1.714893662,1.745116417,1.274032734,0.7990983579
2008-07-21,0.9808241737,0.9143398445,1.222410155,0.7772923453,0.8589258931,0.5841503478,1.456837406,0.7203612925,0.7939226535,0.5739798315,0.9663842673,0.6257448745,1.244546445
2008-08-01,1.927836164,1.904749013,0.958202929,1.311182715,1.627139181,1.897133865,2.54046126,1.430013515,1.673900157,1.869112514,2.594044398,1.423249678,1.359059186
2008-08-11,1.918578709,1.842040116,1.291967708,1.243532983,1.657796435,1.292680423,1.9920255,1.619860182,1.89988141,1.65536502,2.167834189,1.73887899,1.315977431
2008-08-21,1.647250989,1.581386831,1.061907643,0.7025116809,1.492393408,1.175099832,1.716449731,1.098781164,2.4734449,1.125635422,1.57458898,1.544394041,1.759000893
2008-09-01,1.097405827,1.186319094,1.259337941,0.9477664131,1.029721616,1.166707436,1.414834997,1.503360374,0.8997304767,1.334606341,1.175991721,0.8880148069,1.083760035
2008-09-11,1.623221905,1.980101343,2.241782173,1.909573952,2.531470469,2.076212151,0.5952662667,1.480816002,1.897026395,1.095305863,1.349246234,2.211198879,1.451816114
2008-09-21,1.01893326,0.9353920442,0.7192927562,0.8457308091,0.8019347855,0.5506881614,0.8918513556,1.223850606,0.8227280665,1.117820566,1.10945906,0.6325664091,1.076674433
2008-10-01,0.696786553,0.8926743882,0.6500712082,0.4145149593,1.033638298,0.9994102998,0.6628033263,0.6444486144,0.978741273,0.7410302015,0.6867677837,1.151749002,0.3634407689
2008-10-11,0.3551257259,0.4462008631,1.136952931,0.5459804617,0.5669516033,0.66507114,-0.3465917538,-0.02462559104,0.7390630258,-0.1464974574,-0.198314454,1.006907686,-0.1607770063
2008-10-21,-0.200135584,-0.06776616685,1.203194624,1.087869494,0.2001892775,-0.1694862186,-0.7873499944,-0.5499031003,-0.3923514888,-0.5724146355,-0.7094367184,0.1836437136,-0.7039119129
2008-11-01,-0.735208696,-0.6737905637,-0.02888582641,1.099529077,-0.4206601609,-0.8641201617,-0.9770032434,-0.9534062152,-0.9570888115,-0.9935697122,-1.055975423,-0.8887670132,-0.9331930835
2008-11-11,-1.040032248,-1.093702928,-1.339097353,-0.9561829863,-0.8899098431,-1.077283087,-0.9770032434,-0.9939425193,-0.9556720413,-1.049884804,-1.056446609,-1.055547035,-0.9331930835
2008-11-21,-1.185768549,-1.203669268,-1.183844261,-1.123536066,-1.166031741,-1.183362428,-0.9770032434,-0.9977383577,-0.9812892724,-1.052204235,-1.066205111,-1.324492346,-0.9331930835
2008-12-01,-1.079223562,-1.125047548,-1.146189272,-1.080813646,-1.002031506,-1.084196211,-0.9400964122,-0.9906945966,-0.9813275648,-1.036706003,-1.022895848,-1.17573675,-0.9250586118
2008-12-11,-1.282199798,-1.248974274,-1.436134964,-1.330280852,-1.171641165,-1.19134765,-0.9770032434,-0.9977383577,-0.9923890555,-1.052204235,-1.066205111,-1.359675429,-0.9331930835
2008-12-21,-1.209069169,-1.24590895,-1.418798597,-1.314519826,-1.168582208,-1.191322001,-0.9770032434,-0.9977383577,-0.9922116569,-1.052204235,-1.065664071,-1.361724042,-0.9331930835
2009-01-01,-1.276349818,-1.249513774,-1.436792895,-1.344388555,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.342488802,-0.9331930835
2009-01-11,-1.270686383,-1.241306991,-1.381548586,-1.335317203,-1.154331759,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.351450319,-0.9331930835
2009-01-21,-0.999854398,-1.071570014,-0.8705731819,-0.7714398518,-1.028235388,-1.117564026,-0.970746595,-0.9597285209,-0.989247602,-1.020531491,-1.06192701,-1.047812637,-0.9331930835
2009-02-01,-1.212687375,-1.230104573,-1.364922176,-1.260441937,-1.17721179,-1.189738211,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.304799528,-0.9331930835
2009-02-11,-1.047905558,-1.166546421,-1.410358917,-1.308254141,-1.146871219,-1.167505665,-0.9770032434,-0.9977383577,-0.9914894249,-1.052204235,-1.066161349,-0.8833369824,-0.9331930835
2009-02-21,-0.874717445,-1.029638977,-1.067409202,-1.009956091,-1.013577282,-1.127742127,-0.9770032434,-0.9977383577,-0.991973425,-1.04450341,-0.9601751363,-0.6430352132,-0.9331930835
2009-03-01,-1.009547881,-1.008985519,-1.013324463,-1.001208796,-1.15243832,-0.8995315447,-0.912178489,-0.943746553,-0.992478201,-0.9503332984,-0.8652421214,-0.6788080531,-0.9330391267
2009-03-11,-0.984834676,-1.078311531,-1.278680061,-0.9206833355,-0.9838890733,-0.9746880228,-0.9770032434,-0.9832584701,-0.9841597048,-1.031786388,-1.050586421,-0.9339678446,-0.9317034128
2009-03-21,-0.766556405,-0.8461617498,-0.7502007117,0.2763044144,-0.7258017905,-1.030009194,-0.9247278698,-0.9977383577,-0.933002694,-1.02336291,-0.9807766442,-0.8329203656,-0.9331930835
2009-04-01,-0.086231791,-0.02506076065,0.5098248747,0.6549254088,-0.1217950739,0.5265445301,-0.5926456134,-0.4679282426,-0.7229575182,0.0291857238,-0.3049947403,0.5040981763,-0.709015725
2009-04-11,0.1147698822,0.2495886509,0.9337544748,1.655264587,0.3030736766,0.7086872809,-0.1948467714,-0.4385609666,-0.5297144579,0.1348281589,0.005566657358,0.1278030648,-0.5849425028
2009-04-21,0.2029998518,0.2484963751,0.4425246916,0.1347729753,0.02046114992,0.5804000007,0.3216719648,-0.1078516035,-0.1945935492,0.5452634832,0.3997938427,0.4473273718,-0.4527029549
2009-05-01,-0.134315755,-0.3667050795,0.07593882833,-0.2480896525,-0.4522870035,-0.5298927863,-0.2160847771,-0.6358327755,-0.2930275379,-0.6948410847,-0.1894486022,-0.389490937,-0.2990206127
2009-05-11,-0.272683836,-0.3177370712,0.4203152387,0.5748875236,-0.4426322775,-0.1813858548,-0.6739499184,-0.7561718824,-0.7231146972,-0.7482476914,-0.5211948814,0.140133732,-0.8975197582
2009-05-21,0.085705123,0.2806379431,0.291730896,0.5541796448,0.007072773133,0.7099146253,-0.05627836684,0.07240072824,-0.1989365038,0.4088303936,0.1429077626,0.8692875808,-0.3646517504
2009-06-01,0.5448326357,0.5085264925,0.60129804,-0.2193614748,0.06512781145,1.265347216,0.2569117933,0.3090462942,0.3928710822,0.2683609852,0.3834900298,1.427192614,0.165830842
2009-06-11,1.136025735,0.9955741022,0.8470034047,-0.5675896636,0.1769371313,0.9299389822,1.605275865,0.9549185236,0.2687229649,1.401124857,2.04216497,1.369781786,1.320790974
2009-06-21,1.169338671,1.184055652,1.131119508,1.459887458,1.101555908,1.137801845,0.8871230936,1.201330004,1.019266507,1.337940883,0.8914862155,1.125812813,1.041438665
2009-07-01,0.913184454,0.6591326729,-0.1006439906,-0.658960146,0.05195740216,0.4177562269,1.061557542,1.155263803,0.6040029082,1.149038553,1.587823882,0.6261225353,0.9140636955
2009-07-11,0.2177705884,0.2938793493,0.2669515202,-0.2042125012,0.5352215081,0.2071747218,0.3937125322,0.4122159544,0.8276354371,0.3739208391,0.2033035675,-0.1876139194,0.4010269753
2009-07-21,1.017418927,0.892472287,0.1364387755,-0.3143129972,0.6155863647,0.7803043777,1.63998893,1.228578328,1.201694732,1.215494347,1.277351991,0.5499629308,2.038100482
2009-08-01,1.187998072,1.1208409,0.8667240712,-0.2826240168,0.7899542781,0.7959706136,1.569961769,1.061672651,1.433676375,1.17616257,1.629543312,0.9742089408,1.972270742
2009-08-11,1.44488815,1.335388923,0.174924468,0.8105060938,1.425368172,0.7171680093,2.829477644,1.21285499,1.274835816,1.461654533,2.205190941,0.004295132876,1.899701088
2009-08-21,0.9836378726,0.8457486848,0.07848935783,-0.3137301901,0.3875222179,0.9983110623,1.498640834,1.259885581,1.164388302,1.026713714,1.390094763,0.5332257738,1.262152526
2009-09-01,0.8962979024,0.8952085547,0.2523378335,0.05567815395,0.8505355543,0.6581299283,1.089774618,1.180146549,0.8992017151,0.893035276,1.173964646,0.8812564708,0.9760003962
2009-09-11,1.222303389,1.467791254,1.323646078,1.052560584,1.435863517,2.084228452,1.085010755,1.879107857,1.434036287,1.925404171,0.884019349,1.375811725,1.638216249
2009-09-21,0.9606070044,1.065774573,0.4626770675,0.4127484701,0.8924843437,1.01615912,1.197495364,1.030776863,1.112097774,1.427104828,1.357609268,0.8596304646,1.138406554
2009-10-01,0.5246802908,0.6588744643,1.266142639,0.7811163954,0.8512379049,0.7406658591,-0.2344044264,0.2773716803,0.305687016,0.1044243729,0.1663384873,1.338942751,0.4396383677
2009-10-11,0.2352965329,0.004240057582,0.2893016196,-0.1689611728,-0.04375336194,-0.108816516,-0.3836826208,-0.01590915703,-0.1360808038,-0.1206960861,-0.05865845218,0.4762483827,0.01068667503
2009-10-21,0.4395789855,0.1423893435,0.7020458073,-0.564255341,-0.3785999936,-0.2986611284,0.5580659771,0.2367478651,-0.01611413485,0.004697990605,0.4638815595,0.5727730273,1.008557126
2009-11-01,-0.280734921,-0.3482889638,-0.205303291,-0.6003653932,-0.8431362617,-0.7453194949,-0.004203730935,-0.7499202761,-0.6817319781,-0.5282668614,0.5251605952,-0.07298194963,-0.2882451035
2009-11-11,-1.061034647,-1.021591644,-0.4763120464,-0.9557087122,-0.9932751138,-1.068462705,-0.9752345676,-0.9972135133,-0.9861031482,-1.023320318,-1.018876842,-0.8851699404,-0.9331930835
2009-11-21,-1.147389333,-1.126408483,-0.8413666425,-0.7168732487,-1.049752683,-1.191276744,-0.9770032434,-0.9977383577,-0.9905631914,-1.052204235,-1.066205111,-1.359217894,-0.9331930835
2009-12-01,-1.082393438,-1.056184933,-0.800708054,-0.5808134322,-0.9320867346,-1.163787209,-0.9770032434,-0.9977383577,-0.9907738273,-1.052204235,-1.066205111,-1.157332344,-0.9331930835
2009-12-11,-1.104611718,-1.088994711,-0.9310822454,-0.2971459072,-1.098443278,-1.181047957,-0.9770032434,-0.9977383577,-0.9923207057,-1.051645241,-1.064505528,-1.282688001,-0.9331930835
2009-12-21,-1.112387536,-1.090102952,-1.220030504,-0.2631113446,-0.98523238,-1.178026401,-0.9767124496,-0.9976883024,-0.9919687204,-1.052069002,-1.066197372,-1.318428114,-0.9331930835
2010-01-01,-1.226982703,-1.210640869,-1.436226854,-0.9091152543,-1.165521312,-1.191444143,-0.9770032434,-0.9977202567,-0.9913592314,-1.052204235,-1.066205111,-1.38004203,-0.9331930835
2010-01-11,-0.991914054,-1.16584214,-1.120829143,-1.334339811,-1.178591824,-1.175666449,-0.9769996076,-0.9963356937,-0.992478201,-1.051549091,-1.063189822,-0.9554376593,-0.9331930835
2010-01-21,-1.278147294,-1.246781043,-1.429248773,-1.322158654,-1.155962435,-1.1909613,-0.9770032434,-0.9977383577,-0.9924518695,-1.052204235,-1.066205111,-1.372616093,-0.9331930835
2010-02-01,-1.19845747,-1.22684702,-1.190123941,-1.344388555,-1.178453896,-1.191262311,-0.9674270716,-0.9925325707,-0.9854905069,-1.051993081,-1.059374302,-1.32848056,-0.9325608148
2010-02-11,-0.822343577,-0.8762012912,0.3340804677,-0.02252363077,-1.004819094,-1.164468223,-0.9770032434,-0.9969411559,-0.9908839394,-1.047366115,-1.059533003,-0.7637147027,-0.9331930835
2010-02-21,-0.91340326,-0.8304003493,-0.2946475262,0.4505231882,-0.9819254192,-0.9607584768,-0.9769505358,-0.9761952477,-0.9841451846,-0.9836115114,-1.000893481,-0.7053864796,-0.9329681505
2010-03-01,-0.946960297,-1.012306839,-1.021615147,-0.3456526717,-1.001363532,-1.185598338,-0.9564297273,-0.9977383577,-0.9921924937,-1.052204235,-0.9436627667,-0.9861372637,-0.9331930835
2010-03-11,-0.479818735,-0.4758267724,-0.5506779126,-0.7636647731,-0.8226700707,-0.002592355421,-0.684785633,-0.7811250891,-0.9604659671,-0.1319462101,-0.2173609214,0.3206339262,-0.893989854
2010-03-21,-1.114325634,-1.080792492,-1.147344966,0.02428291049,-1.082175722,-1.187977602,-0.9770032434,-0.9864540146,-0.9912985784,-1.052204235,-1.066205111,-1.353406468,-0.9331930835
