date,percent_inundation,percent_inundation_ssd,percent_inundation_ceq,percent_inundation_eeq,percent_inundation_jon,percent_inundation_lak,percent_inundation_nbg,percent_inundation_uni,percent_inundation_upn,percent_inundation_war,percent_inundation_wbg,percent_inundation_weq,percent_inundation_aby
2007-04-11,-0.940454392442269,-0.9316190744655448,-0.938401661312026,-0.2856818847063361,-0.874231852979778,-1.1770500178761905,-0.4853622465324244,-0.565298116592911,-0.7917843867658891,-0.7318170941813241,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2007-04-21,-0.970291747866354,-0.9630624624600712,-0.912187149970664,-0.2839941423312964,-0.9059578452749176,-1.1819968165220938,-0.4853622465324244,-0.6092797852142097,-0.7939759227972161,-0.7992921916352214,-0.3558894317740855,-0.4011989562301111,-0.2384539918963309
2007-05-01,-0.9861756521727056,-0.9810835243071128,-0.8613965342467745,-0.2839941423312964,-0.9261265118053992,-1.1721032192302872,-0.4790630379671541,-0.6346190181647522,-0.7928801547815526,-0.8545684014138378,-0.3124414085955844,-0.3504653983803141,-0.2384539918963309
2007-05-11,-0.98455000738229,-0.9809339719266392,-0.8056906976463798,-0.2890573694564153,-0.9330004768026794,-1.134777374902108,-0.4743386315432014,-0.6512705141036801,-0.7875839427058461,-0.8820158986832196,0.0188497681404861,-0.2743650616056186,-0.2384539918963309
2007-05-21,-0.954373975960202,-0.9509861077368468,-0.7106630940339419,-0.2991838237066532,-0.9230294506527784,-1.0407882006299465,-0.4428425887168501,-0.6650260977054032,-0.765668582392578,-0.8294081955835709,0.6434151013314389,-0.0967976091313291,-0.2384539918963309
2007-06-01,-0.8874177311549625,-0.8824911174800425,-0.5025854102618795,-0.3076225355818514,-0.8879797829743384,-0.8559578148602885,-0.3798505030641473,-0.670817922379813,-0.7472231541289106,-0.6544304004912612,1.3603074837767064,0.5120050850662349,-0.2370542094056791
2007-06-11,-0.6997912282611708,-0.6877739181037125,-0.0471082757057113,-0.3143735050820099,-0.7661368649456242,-0.3302480314911156,-0.3042600002809041,-0.5886464098116252,-0.7156285096772823,-0.1958284669486716,2.153233906784351,1.3998423474376822,-0.231455079443072
2007-06-21,-0.38448387412016,-0.3700498857880343,0.5574638921044542,-0.3126857627069703,-0.566565265793818,0.50845919347339,-0.2050474653778974,-0.3622222639464204,-0.665405808959376,0.4514750103209189,3.0900819065707794,2.3130463887340285,-0.1572666074385273
2007-07-01,-0.0341912893854149,-0.0338935225790131,0.7458806923704951,-0.3228122169572081,-0.3414617966521138,1.1200633896941556,-0.126307358312019,0.0926169675158173,-0.5759180876801977,0.9192261096199692,3.247580990592846,2.8457487461568967,0.1324883681263926
2007-07-11,0.0902721398807736,0.0549032033270512,0.3428325804970512,-0.3396896407076045,-0.2560282316859168,0.8300011054571016,-0.1751262246928636,0.4879090015442801,-0.4935528585028315,0.7453919602472171,2.541550613942204,2.389146725508724,0.3732509565185
2007-07-21,0.1314890088377671,0.0396862486138858,0.0462809209478915,-0.3396896407076045,-0.2382012455391239,0.2759596571159373,-0.2381183103455663,0.7726133831957326,-0.3717399807615825,0.2372320455237988,1.5938406083611494,1.8057108102360584,0.5328261604528037
2007-08-01,0.1497775127299419,0.0019616606394777,-0.0143401365290086,-0.3396896407076045,-0.2674344812967884,-0.1076420924254693,-0.206622267519215,0.9190379507456532,-0.2548580590908189,-0.2392870042918596,1.1376363649868886,1.6788769156115655,0.6322107172890806
2007-08-11,0.131150332839764,-0.0491104772921787,0.0430041070302211,-0.3396896407076045,-0.346296233573278,-0.2313120585730505,-0.126307358312019,0.8812100958409149,-0.1754148779552217,-0.4348504223362058,1.1023348461543565,1.6535101366866674,0.7665898363916522
2007-08-21,0.0909156242769796,-0.0956212676193972,0.0151511887300238,-0.3363141559575252,-0.4251579858497675,-0.1809446541783995,0.0862909307658524,0.7237448625054007,-0.0939627887909082,-0.4340879918565007,0.7438886549317225,1.4252091263625808,0.8939700430409647
2007-09-01,0.136603016407616,-0.0435396511195455,-0.0225321713231842,-0.2839941423312964,-0.4121654366241389,0.0636970243099067,0.520936321769501,0.601754555300646,0.0355204650599844,-0.2602538424837486,0.3772959593631199,1.4505759052874792,0.9415626477231256
2007-09-11,0.1280345136581342,-0.0308650868744272,-0.1323054375651385,-0.2181721897047506,-0.4347513216152027,0.324528225639351,0.884715616413859,0.4269138479419029,0.1624469268743293,-0.0616407025205821,-0.0164517506920459,1.1208077792637987,0.5874176775882235
2007-09-21,0.1177048957190354,-0.0109372321763506,-0.245355517724763,-0.137160555702848,-0.4561285973759751,0.5498324185118535,1.0752666755132847,0.2790413242233799,0.3032531168870774,0.2025414586972188,-0.1250718086382986,0.6642057586156257,0.0960940233694461
2007-10-01,0.0478699049307686,-0.0488113725312319,-0.3878969231434199,-0.1219708743274913,-0.5352925019600376,0.6474192645264905,0.9886525577408186,0.1027526606960343,0.3914624421479818,0.4495689341216562,-0.2119678549953007,-0.0460640512815321,-0.1376696525694022
2007-10-11,0.0389627261832837,-0.0256681416529776,-0.5402687703150877,-0.1455992675780462,-0.5500224269542096,0.7301657146034176,0.884715616413859,0.029811868702687,0.5134579478918413,0.7007897771844712,-0.2988639013523028,-0.4011989562301111,-0.204859212120688
2007-10-21,0.1169936761232287,0.0791306889637376,-0.6647876991865581,-0.1304095862026895,-0.4751641927530589,0.8097642019056789,0.7918022900761227,0.0654677893545218,0.6957206944971882,0.9611597860037472,-0.3477429274281165,-0.4265657351550096,-0.2216566020085095
2007-11-01,0.1665758422309021,0.161160169653382,-0.7385160123341393,-0.1169076472023724,-0.3901083181713278,0.7400593118952242,0.6358968780856835,0.0931599510790432,0.8774355570947036,1.0816238017971456,-0.3531739303254291,-0.4265657351550096,-0.2300552969524202
2007-11-11,0.1612924966620517,0.184378176721873,-0.7630921167166663,-0.1455992675780462,-0.3362496693464836,0.5925547704537455,0.4406214125623051,0.1049245949489379,0.9298497938439368,1.1250823391403335,-0.3586049332227418,-0.4265657351550096,-0.231455079443072
2007-11-21,0.1184161153148422,0.1664318910650682,-0.7811145932638529,-0.2401128405802659,-0.2880563762886289,0.4216653626861785,0.2280231234844335,0.0973228250637752,0.8518676367292239,1.1170768191034306,-0.3586049332227418,-0.4265657351550096,-0.231455079443072
2007-12-01,0.1281699840573354,0.1873318362362219,-0.7549000819224906,-0.3143735050820099,-0.2252086963134955,0.3371200767380138,0.0799917222005822,0.1650147759459388,0.8080369161026877,1.1052591466680022,-0.3586049332227418,-0.4265657351550096,-0.2300552969524202
2007-12-11,0.1479486623407242,0.2144008171019023,-0.7450696401694797,-0.3396896407076045,-0.1807923071003002,0.2903503440858376,-0.0507168555287758,0.297502765373061,0.7773554116641124,1.042739847332188,-0.3586049332227418,-0.4265657351550096,-0.2286555144617684
2007-12-21,0.1568558410882094,0.2301785932418429,-0.7270471636222934,-0.3396896407076045,-0.1537496755725385,0.2103021478157669,-0.1404805775838771,0.437773519206421,0.7444823711942101,0.9512481897675814,-0.3586049332227418,-0.4265657351550096,-0.2286555144617684
2008-01-01,0.1347064308187978,0.2161580575724643,-0.6926406174867554,-0.3396896407076045,-0.1548827467259362,0.0933778161853264,-0.2129214760844852,0.6080893635382819,0.6139033493276538,0.8673808370000253,-0.3586049332227418,-0.4265657351550096,-0.2286555144617684
2008-01-11,0.0964021754446321,0.1821722791098908,-0.6631492922277229,-0.3396896407076045,-0.1767887890249611,-0.0136529181533077,-0.2806379681611406,0.6911658487118462,0.5134579478918413,0.7842759147121747,-0.3586049332227418,-0.4265657351550096,-0.2258559494804648
2008-01-21,0.0356775690026522,0.1216035650181751,-0.6418500017628661,-0.3396896407076045,-0.215464284394274,-0.1750984375968774,-0.3782757009228298,0.7108942515090539,0.42305708659961,0.6672428360774489,-0.3586049332227418,-0.4265657351550096,-0.224456166989813
2008-02-01,-0.055155333661815,0.0277220581760159,-0.640211594804031,-0.3396896407076045,-0.2660747959127109,-0.3527334798815851,-0.4696142251192487,0.6584058403972161,0.3089145849680049,0.4712982027932502,-0.3586049332227418,-0.4265657351550096,-0.2328548619337238
2008-02-11,-0.2141298471245331,-0.13887929367132,-0.6860869896514149,-0.3396896407076045,-0.3564938739538584,-0.5564516422992372,-0.4853622465324244,0.5251938728857928,0.042460329159186,0.225033157848518,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-02-21,-0.3835355813257509,-0.3179682692881826,-0.7336007914576338,-0.3396896407076045,-0.4456288046878218,-0.7678148571696487,-0.4853622465324244,0.351258138132426,-0.2727556033466545,0.0325194617229919,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-03-01,-0.5298097448633478,-0.4754843140217613,-0.7532616749636555,-0.3396896407076045,-0.5316666742691646,-0.9342071752591218,-0.4853622465324244,0.1870961075171257,-0.5103546347430037,-0.1710494763582572,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-03-11,-0.6294820910756995,-0.5851809850989794,-0.7499848610459853,-0.3396896407076045,-0.5966294203973073,-0.9980658486880548,-0.4853622465324244,0.0652867948334465,-0.6542655008001313,-0.3620383115243731,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-03-21,-0.6941692066943171,-0.6565548586798962,-0.7336007914576338,-0.3396896407076045,-0.6433874899941915,-1.0227998419175708,-0.4853622465324244,-0.0152557670450635,-0.7344391939461707,-0.5015630893103981,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-04-01,-0.7541825935404903,-0.7231430560856649,-0.6778949548572393,-0.3396896407076045,-0.6903721738217552,-1.0434864544368023,-0.4853622465324244,-0.1196896057055137,-0.7782699145727071,-0.6349884232587824,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-04-11,-0.7902177197280342,-0.7637091392890669,-0.5484608051092633,-0.3329386712074459,-0.7085013122761206,-1.0452852903080403,-0.4853622465324244,-0.2214085265498343,-0.7939759227972161,-0.7520215018935081,-0.3395964230821476,-0.3504653983803141,-0.2384539918963309
2008-04-21,-0.7898790437300311,-0.7662515297571143,-0.3436599352548711,-0.327875444082327,-0.6797968430567087,-0.9944681769455797,-0.4790630379671541,-0.3162496555932934,-0.7967153428363745,-0.8355076394212115,-0.2282608636872386,-0.0714308302064306,-0.2384539918963309
2008-05-01,-0.7661717238698048,-0.7485295726710197,-0.1683503906595115,-0.3329386712074459,-0.6424810330714732,-0.8136851718862061,-0.3987481287599582,-0.4429458203460057,-0.7937932947946054,-0.8538059709341327,0.1220388231894261,0.3851711904417423,-0.2384539918963309
2008-05-11,-0.7087661422082565,-0.7072157275652508,-0.0290857991585248,-0.3396896407076045,-0.6019170857798306,-0.5622978588807591,-0.1641026097036406,-0.5580583357498988,-0.7883144547162884,-0.7878557344396455,0.5863895709096563,0.9432403267895092,-0.2384539918963309
2008-05-21,-0.7225502553269882,-0.7425100893569665,-0.1421358793181493,-0.3396896407076045,-0.6695236645992351,-0.4426752734434624,0.0941649414724403,-0.6992340621886356,-0.7815572186196973,-0.7249552198639786,0.8959567360564762,1.27300845281319,-0.2384539918963309
2008-06-01,-0.8071853872279964,-0.84080339142309,-0.401004178814101,-0.3396896407076045,-0.8112330968508581,-0.4705572294476442,0.2516451556041971,-0.8360659201215651,-0.773704214507443,-0.7562148695318859,1.0100077969000414,1.1461745581886973,-0.2384539918963309
2008-06-11,-0.8464379353965712,-0.8912773198328529,-0.5894209790801418,-0.3396896407076045,-0.8934940625875413,-0.580735926560944,0.5036134982150079,-0.902309914835126,-0.7545282742333332,-0.7577397304912961,1.2924199475602984,1.1208077792637987,-0.2384539918963309
2008-06-21,-0.8363115230562745,-0.8926606793522317,-0.6320195600098555,-0.3396896407076045,-0.9259754356516128,-0.7080035644510003,1.0075501834366292,-0.9366988738394336,-0.7130717176407343,-0.7535463628529182,2.0989238778112247,0.6134722007658289,-0.2384539918963309
2008-07-01,-0.7896081029316284,-0.8516085509122912,-0.6189123043391742,-0.3396896407076045,-0.9067887641207426,-0.8019927387231621,1.6327466335397034,-0.95226440265191,-0.6330806524973054,-0.7150436236278129,2.57413663132608,0.1315034011927574,-0.2384539918963309
2008-07-11,-0.7643428734805873,-0.8336996533506048,-0.640211594804031,-0.3396896407076045,-0.8919833010496775,-0.8905854053816114,2.076840837391257,-0.975612695870624,-0.557107403411309,-0.7180933455466332,2.2102594372061337,-0.0967976091313291,-0.2062589946113398
2008-07-21,-0.672256869623508,-0.7545490559850729,-0.6189123043391742,-0.3312509288324063,-0.8015642230085299,-0.8523601431178134,2.2484942707948723,-0.9585992108895456,-0.4621408420538137,-0.6281265489414368,1.642719634436963,-0.0460640512815321,-0.1516674774759201
2008-08-01,-0.4944181030720097,-0.6037628683727959,-0.5697600955741201,-0.3244999593322478,-0.6210282192338075,-0.7453294087791794,2.4437697363182505,-0.9263821861381416,-0.3273613761272144,-0.4825023273177716,1.30599745480358,-0.1221643880562276,-0.0718798755087682
2008-08-11,-0.2911109014706683,-0.4406386093714658,-0.4911165615500335,-0.3160612474570495,-0.4347513216152027,-0.5955763224986537,2.585501929036832,-0.8874683641069511,-0.1533168896393429,-0.3650880334431934,1.04802481718123,-0.0714308302064306,-0.0046903159574824
2008-08-21,-0.0893616094601417,-0.2653632194566741,-0.364959225719728,-0.2873696270813757,-0.2399386213076674,-0.4291840044091808,2.7162105067661897,-0.8351609475161885,0.0453823772009551,-0.2499610310077304,0.8606552172239441,-0.0206972723566336,-0.0396848782237771
2008-09-01,0.0992470538278592,-0.075319531970137,-0.233886669012917,-0.2772431728311379,-0.0340218236968334,-0.2079271922469627,2.9256591915614263,-0.7701839144501545,0.2238099357514801,-0.0429611557678084,0.5402260462824988,0.1315034011927574,-0.1362698700787504
2008-09-11,0.1466616935483121,0.0066725606243889,-0.1699887976183466,-0.290745111831455,0.0302610797392708,-0.081558972292525,2.9114859722895683,-0.7379668896987506,0.3348477613387056,0.1434530965200773,0.0813063014595814,0.0046695065682648,-0.2132579070645987
2008-09-21,0.1641373750452789,0.0585672366486489,-0.1601583558653358,-0.3109980203319307,0.0471816089633452,0.0565016808249566,2.8201474480931488,-0.7119036786639068,0.4024201223046158,0.3332982859666355,-0.0789082840111412,-0.1221643880562276,-0.2328548619337238
2008-10-01,0.125697649271912,0.0481359581106312,-0.1732656115360168,-0.3261877017072874,-0.0319067575438241,0.132502496384743,2.54140746907994,-0.682763560770783,0.4542864750460173,0.482734659988826,-0.1793818376114249,-0.1982647248309231,-0.2384539918963309
2008-10-11,0.1507935407239516,0.0930016722526428,-0.1667119837006763,-0.3312509288324063,-0.0575897036875084,0.2399829396911863,2.371328837817643,-0.6337140455593757,0.6040414371866831,0.6279776663726387,-0.2825708926603649,-0.3250986194554156,-0.2384539918963309
2008-10-21,0.2749521615919371,0.2236730646912514,-0.1634351697830061,-0.327875444082327,-0.0127956240898472,0.4486479007547417,2.1351085166200074,-0.5609542480871037,0.9356938899274748,0.8159167796199344,-0.3395964230821476,-0.3504653983803141,-0.2384539918963309
2008-11-01,0.3490206023552443,0.3016646311081146,-0.2125873785480602,-0.327875444082327,-0.0075079587073239,0.6847451088546695,1.89416378899842,-0.490728373909886,1.1214265685824227,0.9710713822399129,-0.3586049332227418,-0.4011989562301111,-0.2384539918963309
2008-11-11,0.3817705713621573,0.3392022786069311,-0.3043381682428279,-0.3211244745821685,-0.0118136290902356,0.8313502323605294,1.594951382148082,-0.4130817243685807,1.184615857485679,1.079717725597883,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-11-21,0.3905761473102412,0.3541575166542682,-0.4206650623201226,-0.3261877017072874,-0.0118891671671288,0.8439420834591925,1.2642429324713929,-0.3471997186971702,1.2061659617937264,1.1780712574798349,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-12-01,0.4063923164169923,0.3739732070669896,-0.4927549685088687,-0.3363141559575252,0.0081284232095662,0.8416935386201452,0.7729046643803118,-0.2699150581980156,1.2264376700834991,1.2516457987713725,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-12-11,0.3892891785178289,0.3600648356829661,-0.5599296538211093,-0.3396896407076045,-0.008716567937615,0.7904267162898753,0.3036136262676767,-0.2112728333696173,1.245613610357609,1.237540834896829,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2008-12-21,0.3371669424251313,0.3216672619964281,-0.6090818625861635,-0.3396896407076045,-0.0512445052284805,0.727017751828752,-0.068039679083269,-0.162766301721436,1.2489009144045993,1.136900011575762,-0.3586049332227418,-0.4265657351550096,-0.2370542094056791
2009-01-01,0.2588311840869831,0.2671180312187657,-0.62710433913335,-0.3396896407076045,-0.093772442519346,0.614140800908596,-0.3263072302593501,-0.0874725809541097,1.1953909096397026,0.9264691991771672,-0.3586049332227418,-0.4265657351550096,-0.2328548619337238
2009-01-11,0.1569913114874106,0.1982117719156599,-0.6385731878451959,-0.3396896407076045,-0.1494440051896265,0.4922696706322523,-0.4223701608797217,-0.0297353287310878,1.0743085439088962,0.7667400136789585,-0.3586049332227418,-0.4265657351550096,-0.2370542094056791
2009-01-21,0.0506809157141955,0.1148363198017551,-0.6385731878451959,-0.3396896407076045,-0.2047378774754412,0.3416171664161075,-0.464889818695296,0.0365086659824732,0.8620948048754158,0.6268340206530811,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-02-01,-0.0050651535571368,0.0665682890039744,-0.6254659321745148,-0.3396896407076045,-0.2227914778529133,0.1810710649081567,-0.4711890272605663,0.1087254798915193,0.727132710946206,0.497220839103222,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-02-11,-0.099860565398242,-0.0272384416479479,-0.6467652226393716,-0.3380018983325649,-0.254139779763587,-0.0338898217047299,-0.4790630379671541,0.1203091292403387,0.4979345676699431,0.3386352993245709,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-02-21,-0.2089481043550837,-0.1386923531957282,-0.6778949548572393,-0.3380018983325649,-0.292059894363968,-0.2223178792168628,-0.4806378401084717,0.0850151976306545,0.2228967957384273,0.1888177100625278,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-03-01,-0.3216933440903603,-0.2551188813942482,-0.7073862801162717,-0.3363141559575252,-0.3304332374257081,-0.3914084511131921,-0.4837874443911069,0.0343367317295696,-0.0687601244306499,0.0424310579591575,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-03-11,-0.4196045751130953,-0.3590203977281231,-0.6647876991865581,-0.3076225355818514,-0.3597420112602656,-0.5398124104902897,-0.4837874443911069,-0.0349841698422715,-0.3353970082420794,-0.0780329578342407,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-03-21,-0.4975339222536394,-0.4434801046004598,-0.4911165615500335,-0.2502392948305037,-0.3785509924066698,-0.6396478013439736,-0.4853622465324244,-0.1218615399584173,-0.5362878111137043,-0.2255632556571686,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-04-01,-0.5532122563253711,-0.5114142734304888,-0.1093677401414466,-0.1641644337034822,-0.3783999162528834,-0.7268913410989946,-0.4853622465324244,-0.2320872032932772,-0.6812944451864955,-0.4222703194210724,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-04-11,-0.5344157384361916,-0.5053574020213174,0.7229429949468031,-0.0915915115767778,-0.3188759116610503,-0.6607841228310148,-0.4853622465324244,-0.3193265624515736,-0.7503278301732902,-0.6090657869488105,-0.3586049332227418,-0.3250986194554156,-0.2384539918963309
2009-04-21,-0.4681029780271584,-0.4459851069733887,1.9042344122669368,-0.0392714979505491,-0.2388810882311626,-0.3055140382615994,-0.4822126422497892,-0.4043939873569662,-0.7824703586327502,-0.7615518828898213,-0.3531739303254291,0.7149393164654229,-0.2384539918963309
2009-05-01,-0.4876107155121447,-0.4758208068778264,2.4858688826534108,-0.0578366640759851,-0.3089048855111493,-0.0761624646788123,-0.4664646208366135,-0.488375445135907,-0.7950716908128793,-0.873629163406464,-0.2880018955576776,2.414513504433623,-0.2384539918963309
2009-05-11,-0.5855219465348797,-0.5856296422403997,2.5153602079124435,-0.0966547387018968,-0.4799230915973299,-0.1238316152666072,-0.4459921929994851,-0.5690990015354924,-0.7976284828494273,-0.9414854761002138,-0.2011058492006754,3.1247833143307804,-0.2384539918963309
2009-05-21,-0.7523876107510732,-0.7560071916946882,1.830506099119356,-0.155725721828284,-0.6666532176772938,-0.5249720145525801,-0.453866203706073,-0.6746188073223942,-0.7985416228624801,-1.0203970307496868,-0.2065368520979881,2.921849082931592,-0.2384539918963309
2009-06-01,-0.9340534160800078,-0.9361804220699828,0.6918132627289355,-0.2046702507044335,-0.8465093787599776,-0.9423019366796908,-0.4711890272605663,-0.8118126542974743,-0.7989068788677013,-1.066905290011695,-0.2472693738278328,2.236946051959333,-0.2384539918963309
2009-06-11,-1.0485597710049013,-1.0570561335875854,-0.1683503906595115,-0.2468638100804245,-0.9738665764018948,-1.2094290635584664,-0.4790630379671541,-0.8961561011185658,-0.7989068788677013,-1.0844411910449114,-0.2418383709305202,0.7403060953903213,-0.2384539918963309
2009-06-21,-1.118902775790173,-1.1332530714387683,-0.6959174314044257,-0.3143735050820099,-1.0623216644438194,-1.35333593325747,-0.4822126422497892,-0.9495494848357804,-0.7976284828494273,-1.0852036215246166,-0.2011058492006754,-0.1221643880562276,-0.2384539918963309
2009-07-01,-1.169704175490658,-1.188699616499271,-0.913825556929499,-0.3380018983325649,-1.1390683505672998,-1.4342835474631594,-0.4853622465324244,-0.992807175372778,-0.7950716908128793,-1.076054455768156,-0.2635623825197707,-0.3250986194554156,-0.2384539918963309
2009-07-11,-1.2210135891881482,-1.2432862353720515,-0.9662545796122234,-0.3396896407076045,-1.227447900532331,-1.4936451312139984,-0.4853622465324244,-1.04475260292139,-0.78886233872412,-1.0493693889784788,-0.3504584288767728,-0.4265657351550096,-0.2384539918963309
2009-07-21,-1.253797425794861,-1.277122461454152,-0.9711698004887288,-0.3396896407076045,-1.2898423520461058,-1.537266901091509,-0.4853622465324244,-1.0729877482091372,-0.7800961945988129,-1.0203970307496868,-0.3558894317740855,-0.4265657351550096,-0.2384539918963309
2009-08-01,-1.265007601328768,-1.288712770940838,-0.9777234283240692,-0.3396896407076045,-1.3241366389556135,-1.566497983999119,-0.4853622465324244,-1.0784175838413963,-0.7658512103951884,-0.966264466690628,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-08-11,-1.251460561408639,-1.2771972376443883,-0.9810002422417397,-0.3396896407076045,-1.333125670105903,-1.5772909992265445,-0.4790630379671541,-1.0719017810826856,-0.7410138020401512,-0.8755352396057267,-0.3368809216334912,-0.4265657351550096,-0.2216566020085095
2009-08-21,-1.2245358195673817,-1.2549513210489744,-0.9826386492005748,-0.3396896407076045,-1.3242121770325066,-1.5858354696149228,-0.4633150165539785,-1.0519923837644023,-0.7209247217529887,-0.7802314296425951,-0.3151569100442407,-0.4265657351550096,-0.2118581245739469
2009-09-01,-1.1801353962291576,-1.213375759277377,-0.9826386492005748,-0.3396896407076045,-1.2933926416600856,-1.5759418723231164,-0.3168584174114447,-1.0252051946452572,-0.6743545810872938,-0.6994137987938593,-0.3097259071469281,-0.4265657351550096,-0.2300552969524202
2009-09-11,-1.154599225979714,-1.1854468522239752,-0.9826386492005748,-0.3396896407076045,-1.2846302247404755,-1.559302640514169,-0.079063294072492,-1.0241192275188054,-0.6204793203171763,-0.6429939432956854,-0.3423119245308039,-0.4265657351550096,-0.2384539918963309
2009-09-21,-1.1336351817033137,-1.162004516584774,-0.9826386492005748,-0.3396896407076045,-1.2807777828189228,-1.5354680652202717,0.131960192864062,-1.0452955864846158,-0.5744570636593131,-0.552264716210784,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-10-01,-1.1319756693130978,-1.1590134689753069,-0.9826386492005748,-0.3396896407076045,-1.301097525503191,-1.5080358181838989,0.240621540614974,-1.0775126112360198,-0.551628563332992,-0.4642039958048504,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-10-11,-1.1300790837242798,-1.155685928509774,-0.9826386492005748,-0.3396896407076045,-1.3144677651132854,-1.4491239434008691,0.215424706353893,-1.0928971455274208,-0.5446886992337905,-0.3929167459524278,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-10-21,-1.1241183861594228,-1.1453668142571114,-0.9826386492005748,-0.3396896407076045,-1.3072161097315391,-1.370874583002036,0.0768421179179471,-1.097241014033228,-0.5561942633982563,-0.3166736979819225,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-11-01,-1.1467080752262384,-1.1625279499164307,-0.9826386492005748,-0.3396896407076045,-1.3081225666542575,-1.3344481566094757,-0.1499293904317825,-1.1108156031138758,-0.6204793203171763,-0.2979941512291487,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-11-11,-1.1730909354706904,-1.1871667045994188,-0.9826386492005748,-0.3396896407076045,-1.3118994704989169,-1.3142112530580532,-0.3546536688030663,-1.121132290815168,-0.7019314094814897,-0.3029499493472316,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-11-21,-1.1845043166033993,-1.1981588045642118,-0.9826386492005748,-0.3396896407076045,-1.3035147439637729,-1.3061164916374843,-0.4444173908581676,-1.1149784770986078,-0.7536151342202804,-0.3441211952513044,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-12-01,-1.1683833390984455,-1.180212518907407,-0.9826386492005748,-0.3396896407076045,-1.2650658628251397,-1.269690065244924,-0.4743386315432014,-1.0836664249525805,-0.773704214507443,-0.3852924411553773,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-12-11,-1.1450146952362223,-1.1542277928001587,-0.9826386492005748,-0.3396896407076045,-1.2169481078441775,-1.234612765755792,-0.4822126422497892,-1.0404087344155826,-0.7841140106562453,-0.4417122966535513,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2009-12-21,-1.1237797101614195,-1.1306732928756027,-0.9826386492005748,-0.3396896407076045,-1.1729849470923417,-1.211227899429704,-0.4853622465324244,-0.9967890548364344,-0.7886797107215096,-0.5034691655096606,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2010-01-01,-1.0945181039339402,-1.0983325905982362,-0.9826386492005748,-0.3396896407076045,-1.1187486078830318,-1.1860441972323783,-0.4853622465324244,-0.9401377697398644,-0.7917843867658891,-0.5560768686093093,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2010-01-11,-1.0701334320777074,-1.0715253263983842,-0.9826386492005748,-0.3396896407076045,-1.0795443459754666,-1.1478189349685803,-0.4853622465324244,-0.901042953187599,-0.7928801547815526,-0.572469123922968,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2010-01-21,-1.0450375406256678,-1.0438581360108103,-0.9826386492005748,-0.3396896407076045,-1.0428328406053764,-1.1082445458013543,-0.4853622465324244,-0.8543463667501707,-0.7921496427711103,-0.5827619353989862,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2010-02-01,-1.026342625535889,-1.023219907505485,-0.9826386492005748,-0.3396896407076045,-1.0106536198488778,-1.0920550229602164,-0.4853622465324244,-0.8168805008875829,-0.7921496427711103,-0.587717733517069,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2010-02-11,-1.0375866686695965,-1.0356327550847748,-0.9826386492005748,-0.3396896407076045,-1.008311939465189,-1.1743517640693342,-0.4853622465324244,-0.812174643339625,-0.79525431881549,-0.6498558176130309,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
2010-02-21,-1.055434893764367,-1.0553362812121416,-0.9810002422417397,-0.3396896407076045,-1.016847742154119,-1.254399960339405,-0.4853622465324244,-0.8192334296615619,-0.7983589948598696,-0.7154248388676655,-0.3586049332227418,-0.4265657351550096,-0.2384539918963309
