date,cumulative_rainfall,cumulative_rainfall_ssd,cumulative_rainfall_ceq,cumulative_rainfall_eeq,cumulative_rainfall_jon,cumulative_rainfall_lak,cumulative_rainfall_nbg,cumulative_rainfall_uni,cumulative_rainfall_upn,cumulative_rainfall_war,cumulative_rainfall_wbg,cumulative_rainfall_weq,cumulative_rainfall_aby
2010-06-11,-0.9848958932,-1.501521442,-0.6337824129,0.05613613326,-0.2000252236,-1.309930182,0.2519090229,0.2639515972,0.3841158748,0.1048152286,-0.623809173,-0.5741198089,0.3791558847
2010-06-21,-0.9129062812,-1.352654361,-0.6112710859,0.04395134749,-0.1694659557,-1.180448031,0.2899480269,0.2784713097,0.3997189168,0.1683763336,-0.5872167104,-0.5534878912,0.3848124916
2010-07-01,-0.8327172175,-1.182600422,-0.5870079357,0.05288826788,-0.09219101241,-1.105738453,0.3383798513,0.3028953244,0.4163779204,0.2134389925,-0.5392626545,-0.54481495,0.3982175605
2010-07-11,-0.7243467105,-0.9664990107,-0.5535549004,0.06885637937,-0.01324768925,-0.9656623919,0.3995337108,0.3425962319,0.4349316238,0.2798540725,-0.4841629776,-0.5294361792,0.4125735593
2010-07-21,-0.6509438759,-0.7892342457,-0.5282752778,0.1326704676,0.07443767225,-0.8064540775,0.4313917285,0.3803478539,0.4473439855,0.3428998122,-0.4629000096,-0.5202143457,0.4308929581
2010-08-01,-0.5409943396,-0.6185364338,-0.5204287827,0.1122950051,0.09070501599,-0.7131183182,0.4942942829,0.4059858008,0.4613188406,0.4175888839,-0.3966373094,-0.4973112129,0.4489239507
2010-08-11,-0.4489198844,-0.3890574257,-0.5009752074,0.1455778715,0.1687251915,-0.5715337629,0.5974729252,0.4396748158,0.4689691829,0.5223755931,-0.3327254685,-0.477613961,0.4699639496
2010-08-21,-0.3452955932,-0.1779725215,-0.4881359078,0.1787874794,0.276277844,-0.4205335945,0.6423203288,0.4978450361,0.4796709502,0.6013679829,-0.285490864,-0.4642977299,0.4950382018
2010-09-01,-0.2628228409,0.01262469028,-0.4678033546,0.2279844401,0.3432858487,-0.2578846609,0.6982807383,0.5287757679,0.4875086023,0.6871846622,-0.2446242749,-0.4477788433,0.506868843
2010-09-11,-0.1964340429,0.1868715973,-0.4411453491,0.271623563,0.4197588019,-0.1370934893,0.7363163529,0.5325843976,0.4938073573,0.7224706519,-0.2016534548,-0.4303821714,0.511269908
2010-09-21,-0.1546350434,0.2631982165,-0.4312844709,0.2781011733,0.4681783722,-0.08131642443,0.7390445679,0.5478777166,0.5021070296,0.7274991411,-0.1909394997,-0.4236244748,0.5151871271
2010-10-01,-0.1217782101,0.330149131,-0.4182969784,0.2859556666,0.4963445538,-0.05574337944,0.753620187,0.5567926512,0.5018035312,0.7373874245,-0.1790359078,-0.4113942537,0.5173421552
2010-10-11,-0.07079056887,0.4472182117,-0.4021743317,0.3096948192,0.5328166953,-0.004421551387,0.7733394767,0.5707785372,0.5111150814,0.7649857121,-0.1554417766,-0.3966014514,0.5354284039
2010-10-21,-0.03019127165,0.5213231824,-0.3867410252,0.2878391689,0.537811081,-0.016113678,0.8229003525,0.5762079822,0.5144725064,0.7951365097,-0.1303241244,-0.3824278418,0.5490359054
2010-11-01,-0.05887076255,0.4377548086,-0.3974265667,0.2562116637,0.5081136306,-0.08398499111,0.7838732974,0.5620438354,0.5037176336,0.7533669646,-0.1387496001,-0.3841952476,0.530857779
2010-11-11,-0.09083031509,0.3526246345,-0.4011010623,0.2334805337,0.4801452452,-0.1873314921,0.7461705592,0.5332064382,0.4890901316,0.6981674896,-0.1431559116,-0.385501727,0.5128394011
2010-11-21,-0.1399624911,0.2373482137,-0.4043630744,0.206582428,0.4453809055,-0.3028434141,0.6999186972,0.5023819718,0.4733911815,0.6358955354,-0.1640629854,-0.3888222452,0.4944616088
2010-12-01,-0.2072781683,0.07536222737,-0.4238666898,0.1672501363,0.3820278698,-0.4441760016,0.6536668352,0.4715291837,0.4571552774,0.5717481257,-0.1892215477,-0.3986569243,0.4760838165
2010-12-11,-0.2808386494,-0.0973768672,-0.445018629,0.1153212711,0.3150656492,-0.5875758726,0.6074149731,0.44067593,0.4408973011,0.5075986347,-0.2143869297,-0.4102015404,0.4577060243
2010-12-21,-0.3437375618,-0.2523875996,-0.4589079294,0.0835821016,0.2553286443,-0.7265358218,0.5611631111,0.4098647414,0.4246279855,0.4435524889,-0.2395016039,-0.4205586583,0.439328232
2011-01-01,-0.4168216156,-0.4254567383,-0.4800645066,0.03132711416,0.1880016603,-0.8699356929,0.5149122847,0.3790137255,0.4083624076,0.3794029979,-0.2646655361,-0.432114481,0.4209577733
2011-01-11,-0.4904509345,-0.5980956697,-0.5011651813,-0.02074348118,0.120932076,-1.013333062,0.4686604226,0.3481620005,0.3920933919,0.3152535069,-0.289830918,-0.4435545989,0.402579981
2011-01-21,-0.5642409919,-0.7710639506,-0.5223217585,-0.07305873285,0.05379252075,-1.156704346,0.4224085606,0.3173087468,0.3758221501,0.2511040159,-0.3149963,-0.4550883145,0.3842021888
2011-02-01,-0.6285779339,-0.9369784396,-0.5425796823,-0.1186874841,-0.01297284696,-1.300104217,0.3761566986,0.2864554931,0.3595509083,0.1869545249,-0.3401616819,-0.4645296438,0.3658243965
2011-02-11,-0.7010422034,-1.105954839,-0.5637359258,-0.1600593219,-0.08030227381,-1.443504088,0.3299048366,0.2556022394,0.3432796665,0.1228050339,-0.3653257042,-0.4760831457,0.3474466042
2011-02-21,-0.7600563885,-1.258175896,-0.5840478342,-0.2100292803,-0.1467566306,-1.583701439,0.2836531352,0.2247489857,0.3270084247,0.05865782506,-0.3845090554,-0.4806117656,0.329068812
2011-03-01,-0.829984193,-1.423193472,-0.6035283689,-0.2561511462,-0.2084224554,-1.714381406,0.2374012732,0.193895732,0.3107371829,-0.005491665933,-0.4096744373,-0.4915920826,0.3106910197
2011-03-11,-0.8968073597,-1.578255475,-0.6192222319,-0.274688989,-0.2713470043,-1.857781277,0.1911494112,0.1630427177,0.2945766027,-0.06964115693,-0.4348398193,-0.5031306811,0.2923132275
2011-03-21,-0.9461210527,-1.701698476,-0.6257153806,-0.3053778259,-0.3193605105,-1.910527102,0.1459383509,0.1372649554,0.2790726794,-0.123834461,-0.4594965681,-0.5081490917,0.2739479439
2011-04-01,-0.9902756632,-1.829090573,-0.632013364,-0.339402078,-0.3728262146,-2.020992086,0.1017866508,0.1073855402,0.2629241618,-0.1858554782,-0.4836341981,-0.5093499293,0.2556384649
2011-04-11,-1.021402082,-1.926199474,-0.6312005373,-0.3451598141,-0.4009390249,-2.134435616,0.06094400533,0.07699918069,0.2478052246,-0.2465326876,-0.4989119754,-0.5143316507,0.2374522219
2011-04-21,-1.041573681,-1.982855797,-0.6246017666,-0.3512460752,-0.4399328066,-2.178058984,0.02837054395,0.05412145274,0.2351454894,-0.2790116664,-0.5079329468,-0.5090245945,0.2234316468
2011-05-01,-1.047226743,-1.993130321,-0.6096411844,-0.3382071609,-0.4670473651,-2.182745225,0.0237638412,0.04008837728,0.224938106,-0.2994064481,-0.5095542798,-0.5007886429,0.2111449032
2011-05-11,-1.031578648,-1.975558756,-0.5881246173,-0.3348312814,-0.4682956228,-2.145400852,0.02006150703,0.0243885708,0.2158737424,-0.3099011746,-0.5075240463,-0.4895259726,0.2000335573
2011-05-21,-0.9930901428,-1.860250051,-0.561931677,-0.2742059269,-0.4202648567,-2.030966652,0.04363084695,0.04040285858,0.2187850355,-0.2834071004,-0.4991007774,-0.4789331648,0.2042894089
2011-06-01,-0.9376148533,-1.703268056,-0.548237849,-0.2798147859,-0.3980473742,-1.802599741,0.09477736359,0.06698221915,0.2175396057,-0.1774036726,-0.4577266358,-0.4521162714,0.2087131408
2011-06-11,-0.8841659302,-1.576207366,-0.5404191983,-0.2694554638,-0.3610027268,-1.63616181,0.1171825963,0.09975337633,0.2252510169,-0.1260799358,-0.4324422281,-0.4367386141,0.2227886568
2011-06-21,-0.8258202353,-1.442653345,-0.5185696371,-0.2374991421,-0.2843568201,-1.527609143,0.1333932323,0.1079799704,0.2287036016,-0.1036209919,-0.4072742574,-0.4233700728,0.2282552669
2011-07-01,-0.7276686691,-1.222218291,-0.4887143435,-0.2054769604,-0.1958972944,-1.369765254,0.2025144892,0.1330075978,0.241945173,-0.03115361798,-0.3549999925,-0.4044426863,0.2404696376
2011-07-11,-0.6488082094,-1.040942498,-0.4547981152,-0.1762083608,-0.148671385,-1.193043636,0.237659612,0.1637643388,0.2626396802,0.04718507451,-0.329009364,-0.3865042256,0.2501930372
2011-07-21,-0.5485604989,-0.8123067247,-0.4189386507,-0.1094101754,-0.04882160543,-1.074065878,0.2819275552,0.2117176104,0.2780768859,0.123479586,-0.2896669813,-0.3700472238,0.2641606584
2011-08-01,-0.4295689183,-0.5808121249,-0.4014838261,-0.08704222469,-0.01554176451,-0.8621205899,0.3351365079,0.2547941237,0.2874446355,0.2428131869,-0.2201440762,-0.3399517733,0.2855573836
2011-08-11,-0.3376979361,-0.3875528069,-0.3830465456,-0.01872578429,0.05524144141,-0.7440515101,0.3980317096,0.2915395906,0.3099985901,0.3138249176,-0.1933844144,-0.3289185694,0.3128597132
2011-08-21,-0.2481111972,-0.1692796588,-0.3626871615,0.003940396648,0.1088556958,-0.6036495301,0.49496854,0.3306691416,0.3206443955,0.4015944464,-0.1294773536,-0.308255227,0.3366610841
2011-09-01,-0.1798331324,-0.006332761116,-0.3365866804,0.07027909922,0.177577822,-0.4713548978,0.5168286637,0.3651338861,0.3259977508,0.453304847,-0.1012361991,-0.2971515746,0.3484595258
2011-09-11,-0.1202572223,0.1213002491,-0.3229552432,0.1020904383,0.2364548503,-0.3809580123,0.5480906788,0.3846025611,0.3299031902,0.4944692834,-0.0787933592,-0.2832425327,0.3584832072
2011-09-21,-0.06585627634,0.2442924795,-0.3048476575,0.13050344,0.2699104748,-0.3121912449,0.5835011415,0.4030048708,0.3341605654,0.5489158567,-0.04970422858,-0.2697564408,0.3670675554
2011-10-01,-0.01538953943,0.3380624494,-0.2841591034,0.1518596308,0.3036440489,-0.2925574567,0.6055865468,0.4082605206,0.3397086117,0.5765452105,-0.03168801695,-0.2580498213,0.3682292703
2011-10-11,0.06755982634,0.4970413674,-0.2560587217,0.1555759782,0.3318451922,-0.1828645637,0.6764451514,0.4277605429,0.3477645619,0.6431686427,0.004359343234,-0.2354693115,0.3896448604
2011-10-21,0.0915646052,0.5376917359,-0.2347724454,0.1716581699,0.3729742805,-0.1384822963,0.638042296,0.420618411,0.3507441858,0.6174650515,-0.004261978897,-0.2254280613,0.3793954761
2011-11-01,0.0499395139,0.4390881706,-0.2319349168,0.1929691732,0.341731636,-0.2409607808,0.591790434,0.389976402,0.3355009777,0.5560872125,-0.02933604081,-0.2310982294,0.3610176838
2011-11-11,0.006642312689,0.3253634654,-0.2321494278,0.1779360994,0.3102413944,-0.3491185818,0.5455550397,0.3592297887,0.3195950843,0.4929904192,-0.05448294203,-0.2356681869,0.3426453775
2011-11-21,-0.05422317309,0.1840321255,-0.250795988,0.1836187183,0.2575840466,-0.485782436,0.4993031777,0.328376535,0.3033238425,0.4288409282,-0.07964832397,-0.2467415109,0.3242675852
2011-12-01,-0.1247541996,0.01807998498,-0.2719525652,0.1467559453,0.1930096801,-0.6291823071,0.4530513157,0.2975232813,0.2870532618,0.3646914372,-0.1048137059,-0.2582973337,0.305889793
2011-12-11,-0.1932740408,-0.1449200064,-0.2914006531,0.1175345617,0.126645623,-0.7725821781,0.4067994537,0.2666700276,0.27078202,0.3005419462,-0.1299790878,-0.2698531564,0.2875120007
2011-12-21,-0.2671891313,-0.3179133418,-0.3125319776,0.06520865982,0.05952159709,-0.9159820492,0.3605506854,0.2358167739,0.2545107782,0.2363924552,-0.1551444698,-0.2814089792,0.2691342085
2012-01-01,-0.3400654866,-0.4909690588,-0.3336885548,0.01286934717,-0.007808221589,-1.05938192,0.3142998671,0.2049635202,0.2382405931,0.1722454875,-0.1803066381,-0.29293689,0.2507620341
2012-01-11,-0.4129973825,-0.6608550263,-0.3511594755,-0.03889508789,-0.07468938645,-1.202200379,0.2680645115,0.174444062,0.2219760117,0.1080985393,-0.2054720201,-0.3041676081,0.2324221664
2012-01-21,-0.4860465945,-0.8324204775,-0.3718581811,-0.09123252096,-0.1417160929,-1.344048689,0.2218126495,0.1436031991,0.2057317851,0.04395133264,-0.230637402,-0.3151901765,0.2140444202
2012-02-01,-0.5547785621,-1.003745783,-0.3928785294,-0.1435718336,-0.2090459116,-1.487430286,0.1755607875,0.1127499454,0.1894605433,-0.02019815836,-0.2557977321,-0.325824432,0.1956666279
2012-02-11,-0.6140956365,-1.161267689,-0.4126810209,-0.185763905,-0.2684014322,-1.629205686,0.1293089254,0.0819333782,0.1731893015,-0.08430222815,-0.2809622584,-0.333581365,0.1772888357
2012-02-21,-0.6818832391,-1.324342827,-0.4309497341,-0.2319847615,-0.3346609038,-1.763989017,0.08305706341,0.05108225206,0.156972591,-0.148250563,-0.3057581573,-0.3427162324,0.1589110434
2012-03-01,-0.7423612279,-1.47598383,-0.4506353033,-0.248930706,-0.3912844008,-1.906755796,0.03680520138,0.02026161741,0.140701578,-0.212400054,-0.3309235392,-0.3531650079,0.1405332512
2012-03-11,-0.7977760811,-1.606628064,-0.461827713,-0.3009670751,-0.4483692089,-1.987403568,-0.009446660649,-0.006627756116,0.1250147586,-0.2677242945,-0.3532444565,-0.3535051211,0.1221700407
2012-03-21,-0.8651432721,-1.776319461,-0.48091723,-0.3511530113,-0.5147116298,-2.130761912,-0.05569852268,-0.03745501949,0.1087583992,-0.3318605454,-0.3784098384,-0.3645403622,0.1037922485
2012-04-01,-0.9045630811,-1.863964311,-0.4689994091,-0.3511018634,-0.557233214,-2.195386279,-0.09979859235,-0.06738576698,0.09297540229,-0.3863058621,-0.3993262896,-0.3640142509,0.08550153235
2012-04-11,-0.9068781019,-1.844619894,-0.4523455304,-0.2933611153,-0.5589459871,-2.115318132,-0.1323243755,-0.08251895943,0.08258673444,-0.3929635434,-0.4026747909,-0.3565541826,0.0697237221
2012-04-21,-0.9295639232,-1.900188341,-0.4460356712,-0.2746296307,-0.5810959204,-2.138463436,-0.1709298823,-0.1018749673,0.07005559783,-0.4275523597,-0.4198998458,-0.3561754925,0.05141124852
2012-05-01,-0.9137444154,-1.849987864,-0.4323968811,-0.2522946092,-0.5573060808,-2.030745221,-0.2039835385,-0.09728922332,0.06707895502,-0.4182526056,-0.4234070005,-0.3417659642,0.03758403153
2012-05-11,-0.853872751,-1.724345729,-0.4105451887,-0.2143652891,-0.4933319532,-1.939790824,-0.1872664957,-0.09585377197,0.07107243543,-0.4025099378,-0.4029392688,-0.3252542964,0.03415348269
2012-05-21,-0.8284831229,-1.66716717,-0.4051602429,-0.2022469016,-0.4666475765,-1.887057068,-0.1764937171,-0.09400641851,0.06996670775,-0.3891799299,-0.3866813337,-0.3178632046,0.03298542283
2012-06-01,-0.7807438695,-1.533562498,-0.3801049536,-0.1749004432,-0.4360254412,-1.761513178,-0.1486580174,-0.07980792234,0.07460131976,-0.3398798522,-0.3611122738,-0.2982063619,0.03570625211
2012-06-11,-0.7362714249,-1.425617473,-0.3651242018,-0.1904045298,-0.4435851024,-1.585488305,-0.08423481882,-0.05716987425,0.07001937201,-0.2337560551,-0.3212065192,-0.2848706603,0.05266156929
2012-06-21,-0.6619382298,-1.243465967,-0.3405389743,-0.1364501542,-0.381666717,-1.452174604,-0.03987548969,-0.02987254533,0.0822475346,-0.1811410992,-0.288285102,-0.2677069168,0.07451054351
2012-07-01,-0.5804175951,-1.040711203,-0.3131159002,-0.04867007621,-0.2888385948,-1.208686867,-0.01265079693,0.001119290532,0.09205927082,-0.1157986751,-0.2664425257,-0.2514227379,0.0835793964
2012-07-11,-0.4554465417,-0.7714085222,-0.2805681147,-0.003770209008,-0.1599027145,-1.067954978,0.04474129477,0.03687086292,0.1278870136,-0.07109317713,-0.2201782491,-0.2305868292,0.09777456543
2012-07-21,-0.3480815329,-0.4966525142,-0.2473925824,0.07780515857,-0.02814952322,-0.8142719516,0.1055139976,0.09485359822,0.1396764988,0.04196756006,-0.1783116519,-0.2110903493,0.1158904094
2012-08-01,-0.1924040053,-0.1729357315,-0.2121936167,0.1304759651,0.06931639549,-0.534017797,0.2158058027,0.1438951665,0.160217521,0.1889673589,-0.1087624606,-0.1802289726,0.1526232764
2012-08-11,-0.1108174967,0.02628639013,-0.1824800092,0.1792496483,0.1700588386,-0.3071941555,0.2794479828,0.1723675494,0.1729439387,0.2422333907,-0.0837123433,-0.1661184718,0.1648963311
2012-08-21,-0.007819442066,0.2515058012,-0.1677501369,0.2328342956,0.269231656,-0.1510251207,0.334128384,0.2086050953,0.1890634617,0.3222512306,-0.04149853061,-0.1456602771,0.1836960295
2012-09-01,0.0691111532,0.4367351222,-0.1452792449,0.3011838152,0.3395297363,-0.00992641359,0.4037189484,0.2388674691,0.1930028959,0.3817116948,-0.003122809299,-0.1319544235,0.200440607
2012-09-11,0.1207160583,0.5508294006,-0.1379968718,0.2994980818,0.3666907728,0.1151066248,0.4544245035,0.2464646231,0.195227807,0.4457841048,0.03460259009,-0.1179878367,0.205684906
2012-09-21,0.1770760358,0.660800024,-0.1211037469,0.3287397775,0.4054952425,0.1382051193,0.482157604,0.2608566157,0.2041811301,0.4584205705,0.06239141493,-0.1082900923,0.2115274412
2012-10-01,0.2225875234,0.7462119858,-0.1077788123,0.3118515639,0.4207574205,0.1639920704,0.4914964515,0.2747720651,0.2083865607,0.5064725132,0.08704165856,-0.09143025447,0.2177965347
2012-10-11,0.2384479094,0.7283976947,-0.1083520276,0.3187509428,0.3968630547,0.06400208814,0.4704812618,0.2636131688,0.2049528677,0.4864589181,0.08803463005,-0.08451799536,0.2211194627
2012-10-21,0.2861093021,0.8050305691,-0.08402589778,0.3604179991,0.4107962219,0.06995591356,0.4782070581,0.2527908834,0.2060743278,0.4826160324,0.1019562786,-0.06935549662,0.2209854853
2012-11-01,0.2975099743,0.806691941,-0.06960102677,0.3838588171,0.4031885882,0.01864709754,0.4629232445,0.2561218894,0.2007085946,0.4694511837,0.1003877154,-0.06801172452,0.2345714028
2012-11-11,0.251273005,0.6828225595,-0.0684532455,0.3685648209,0.3560278502,-0.09873789693,0.4166713825,0.2254546729,0.1846422009,0.4063018848,0.07612231873,-0.07425399938,0.2161936874
2012-11-21,0.1916138889,0.5438707204,-0.08259767489,0.358176268,0.3145333816,-0.2391838524,0.3704590392,0.1946014192,0.1683771034,0.3421545047,0.050964478,-0.0848711421,0.1978158951
2012-12-01,0.1305655761,0.3905796892,-0.09378688311,0.3241282519,0.2560391708,-0.3773221186,0.3242071772,0.1637481655,0.1521177219,0.2780073341,0.02579909606,-0.09495055633,0.1794386295
2012-12-11,0.06313864338,0.2311722849,-0.1141658146,0.2925066286,0.1996074508,-0.5207219897,0.2779553151,0.1328949118,0.1358494658,0.2138578431,0.0006348318986,-0.1064274537,0.1610608372
2012-12-21,-0.007635273614,0.06218325256,-0.1353223919,0.2462926357,0.1360259062,-0.6641218607,0.2317034531,0.1020416581,0.1195787752,0.1497083521,-0.02453055004,-0.1179832764,0.142683045
2013-01-01,-0.07862794882,-0.1043344458,-0.1560123659,0.2070572416,0.07159748213,-0.8075217318,0.1854515911,0.0711884044,0.1033075334,0.08555886113,-0.04969593198,-0.1295390992,0.1243052527
2013-01-11,-0.144129997,-0.2680847162,-0.1741412482,0.1634845102,0.00741789351,-0.9503487771,0.1391997291,0.0403354307,0.08705833773,0.02140937014,-0.07486131392,-0.1395764844,0.1059274605
2013-01-21,-0.2061226486,-0.42492339,-0.1871971037,0.1169670207,-0.05969794766,-1.080266958,0.09294786702,0.009993370088,0.07078733428,-0.04075897036,-0.0993687732,-0.1471545114,0.08754966821
2013-02-01,-0.2740272112,-0.5942891177,-0.2081150637,0.07030011815,-0.1253009778,-1.223666829,0.046696005,-0.02085988362,0.05451609248,-0.1049084614,-0.1245341551,-0.1583552844,0.06917187596
2013-02-11,-0.3403840532,-0.757540142,-0.2292549457,0.03955883686,-0.1923643376,-1.364025064,0.0004441429674,-0.05171313732,0.03824485068,-0.1689467303,-0.1496990847,-0.1692040223,0.05079408371
2013-02-21,-0.4015897087,-0.9151943023,-0.2430072133,-0.01275173749,-0.2592562502,-1.50318435,-0.04580771906,-0.08256639103,0.02197360889,-0.2330962213,-0.174727568,-0.174982458,0.03241629145
2013-03-01,-0.4501944945,-1.053738708,-0.2467555978,-0.05202545428,-0.3246119586,-1.628446,-0.09204818122,-0.1131814185,0.005915500963,-0.2971549062,-0.1998848572,-0.1771880089,0.01412389074
2013-03-11,-0.491985425,-1.171275738,-0.2524116249,-0.09184895477,-0.3854280318,-1.71580682,-0.1363836959,-0.1434585202,-0.0102262226,-0.3389892224,-0.2120546317,-0.1790080641,-0.004249828699
2013-03-21,-0.5178662344,-1.235069648,-0.2466261787,-0.08951084632,-0.4129039591,-1.766289215,-0.1724102628,-0.1678459853,-0.02560876519,-0.3951526727,-0.2219854195,-0.1764720948,-0.02261290757
2013-04-01,-0.537744195,-1.281324717,-0.2236824462,-0.06076073687,-0.4420334525,-1.781455448,-0.2176308012,-0.1933510485,-0.04036101244,-0.4420561394,-0.2418647753,-0.1709908734,-0.03946317675
2013-04-11,-0.5803306525,-1.376264962,-0.2173412519,-0.06640286137,-0.4787999064,-1.84041884,-0.2638826632,-0.2227819187,-0.05556283211,-0.4940363108,-0.2640220997,-0.1731862779,-0.057840969
2013-04-21,-0.5843175695,-1.399647438,-0.2073837067,-0.05862275455,-0.4886043683,-1.826003596,-0.2813906371,-0.2412288446,-0.06918266939,-0.5169567327,-0.2712604521,-0.167397482,-0.0691408845
2013-05-01,-0.5511317759,-1.295769842,-0.1835061159,-0.01244257849,-0.4510434637,-1.702384293,-0.2600362449,-0.2330502192,-0.06765667586,-0.4703657539,-0.259091974,-0.1574561695,-0.07149315582
2013-05-11,-0.5330545612,-1.277342808,-0.189540068,-0.04934743267,-0.4641411089,-1.642116251,-0.2577041881,-0.2347682582,-0.07149608781,-0.4317445596,-0.241818602,-0.1468344909,-0.07212262797
2013-05-21,-0.5088508696,-1.213421716,-0.1776691797,-0.07457284114,-0.477990565,-1.48743362,-0.2413143534,-0.2180957249,-0.07722555338,-0.3636201499,-0.2196196173,-0.131275085,-0.0731853671
2013-06-01,-0.4666801275,-1.114395846,-0.1661965661,-0.08708817153,-0.4524338979,-1.397708816,-0.2069190784,-0.1934112054,-0.07531040888,-0.307206327,-0.1991161312,-0.1147555215,-0.0588883584
2013-06-11,-0.4067964315,-0.9356985742,-0.1431708977,-0.06189479649,-0.3857654585,-1.175445073,-0.1773262014,-0.1681795407,-0.06937361727,-0.2570937859,-0.1605590746,-0.09358558372,-0.05223867547
2013-06-21,-0.3296287501,-0.7752605373,-0.1288429194,-0.07099074968,-0.3352383138,-0.9781620671,-0.132216537,-0.1362406189,-0.06581888022,-0.1749226911,-0.120754116,-0.07266503734,-0.03407077611
2013-07-01,-0.2624821464,-0.6292393673,-0.09740867098,-0.0207497788,-0.2630963076,-0.8381470441,-0.1045792072,-0.1212303782,-0.06167232826,-0.1439900485,-0.09008444243,-0.06566905655,-0.02924732838
2013-07-11,-0.1636141545,-0.3800124792,-0.07026974588,0.05346092174,-0.177503064,-0.6365591418,-0.01228096309,-0.08837684871,-0.0498139684,-0.03956340622,-0.03375849178,-0.04820924548,-0.008612630793
2013-07-21,-0.06957512779,-0.1656461702,-0.04711829833,0.07914325299,-0.07167310638,-0.5543276971,0.07082500454,-0.06058644383,-0.04304990543,0.01564900741,0.0228726748,-0.03021493186,0.01909830148
2013-08-01,-0.0002640374704,-0.03105670768,-0.02723710695,0.07639431896,-0.04879814444,-0.4792385663,0.114020188,-0.03419968213,-0.02814286289,0.06378614732,0.05939515024,-0.01602223602,0.03826008766
2013-08-11,0.09345174129,0.1796750257,-0.0009535909347,0.1171371436,0.02408286599,-0.3449938424,0.2089038672,-0.002840066052,-0.01138256747,0.1274800051,0.1018394634,0.0009090801579,0.06145830122
2013-08-21,0.1703615731,0.3267361649,0.008777291332,0.1175254965,0.05890863253,-0.2073412923,0.2784770844,0.02507608316,-0.007018550273,0.2000099127,0.1405508325,0.01935638292,0.08490991119
2013-09-01,0.2737991063,0.5782152112,0.03126378571,0.1391871571,0.141505431,0.009205446784,0.3506951774,0.08193884229,0.01368837111,0.3215942402,0.1848737167,0.04600361391,0.1156789822
2013-09-11,0.3459135201,0.7558005668,0.0454805642,0.155961885,0.1953751007,0.2128501277,0.4073557088,0.1164218443,0.02379834067,0.4220899789,0.2262327892,0.06158950826,0.1315181752
2013-09-21,0.4041481064,0.8974513559,0.06696077559,0.1695227968,0.2367622519,0.3269315044,0.4578498882,0.1473933813,0.02940016183,0.4782092106,0.2576874239,0.07635154718,0.1489683933
2013-10-01,0.4354079121,0.9512710889,0.08557478642,0.1808295308,0.2543730484,0.3673363632,0.4469845006,0.15230534,0.02694647529,0.4826053252,0.2637962281,0.08964892386,0.1487030144
2013-10-11,0.4581039948,0.9733428142,0.105501563,0.1944154685,0.2694955297,0.4022896307,0.4275658813,0.1306948946,0.02078522784,0.4669826406,0.2630364678,0.100425459,0.1323202791
2013-10-21,0.4731333636,1.011725187,0.1154227035,0.2183540975,0.2753882957,0.42132824,0.4023300196,0.1203909532,0.02207531004,0.449107441,0.2604104581,0.1171258972,0.1325791888
2013-11-01,0.4552112436,0.9525400839,0.1216122894,0.2358755176,0.2711440724,0.3267578275,0.3587531249,0.09386852309,0.01108099775,0.3947091397,0.2453623361,0.1151245152,0.1168703337
2013-11-11,0.4117341831,0.8451889181,0.1209425556,0.2514538955,0.2328501121,0.202616541,0.3125012629,0.06301766977,-0.004955833994,0.3311837064,0.2219476193,0.1096364012,0.09849254141
2013-11-21,0.3616050413,0.7136212123,0.1076735098,0.2243562592,0.1858553346,0.0776152054,0.2662494009,0.03265381666,-0.02064949711,0.2700558085,0.1997717007,0.1046041996,0.08013116486
2013-12-01,0.3011670716,0.5652111006,0.09889961594,0.1773338546,0.121159544,-0.03351059819,0.2200896742,0.001814732869,-0.03678135781,0.2071106534,0.1772306635,0.09799500649,0.06175337261
2013-12-11,0.2277272667,0.3927744352,0.07774303872,0.1257204868,0.0546595305,-0.1769104692,0.1738378121,-0.02903852084,-0.05305259961,0.1429611624,0.1520652815,0.086440272,0.04337558036
2013-12-21,0.1545979304,0.2206224275,0.05667131047,0.07338117417,-0.01264727854,-0.3187207448,0.1275872843,-0.05981112616,-0.06932384141,0.07889649783,0.1269684919,0.07524574493,0.02499778811
2014-01-01,0.08077235343,0.04779282495,0.0360040937,0.02104908442,-0.07995795877,-0.4621206158,0.08133542225,-0.09066437987,-0.08559508321,0.01474700683,0.10180311,0.06368992218,0.006619995854
2014-01-11,0.007941382489,-0.1253183185,0.01484751647,-0.03129022823,-0.147283016,-0.6055204869,0.03508356022,-0.1215176336,-0.101866325,-0.04940248417,0.07663772802,0.05213409944,-0.0117577964
2014-01-21,-0.05981501818,-0.2902237452,-0.004409132948,-0.08362954087,-0.2142277004,-0.7391598131,-0.01115886735,-0.1523374542,-0.1181375668,-0.1130531874,0.05158368732,0.04382436605,-0.03013558865
2014-02-01,-0.1246093964,-0.4484776481,-0.01803955214,-0.1284500278,-0.2807880693,-0.8819287063,-0.05741072937,-0.1831907079,-0.1343958084,-0.1772026784,0.02647186343,0.03626690337,-0.0485133809
2014-02-11,-0.1966993356,-0.6168364824,-0.03770893762,-0.174315904,-0.3475971054,-1.024420413,-0.1036604681,-0.2140439616,-0.1506669888,-0.2413392746,0.001311500104,0.0253381841,-0.06689117315
